Date,Total_Equity,Cash,Holdings_Value,Positions_Count,Holdings_Detail
2016-08-15,121842.44337535874,13654.952011833353,108187.49136352539,5,
2016-08-16,120229.9215247728,13654.952011833353,106574.96951293945,5,
2016-08-17,122541.06779552475,13654.952011833353,108886.1157836914,5,
2016-08-18,121742.92352261656,13990.202178622429,107752.72134399414,5,
2016-08-19,123095.262756015,13990.202178622429,109105.06057739258,5,
2016-08-22,123898.83233609312,13990.202178622429,109908.6301574707,5,
2016-08-23,122016.68679776305,13990.202178622429,108026.48461914062,5,
2016-08-24,123469.7614536801,3124.454263738691,120345.3071899414,5,
2016-08-25,123711.50898175627,3124.454263738691,120587.05471801758,5,
2016-08-26,122238.91163068205,3124.454263738691,119114.45736694336,5,
2016-08-29,125344.20838361174,3124.454263738691,122219.75411987305,5,
2016-08-30,124476.45478253752,3124.454263738691,121352.00051879883,5,
2016-08-31,126223.88984113127,3124.454263738691,123099.43557739258,5,
2016-09-01,126596.1880589047,3124.454263738691,123471.73379516602,5,
2016-09-02,126385.71033673674,3124.454263738691,123261.25607299805,5,
2016-09-05,127775.67728619963,3124.454263738691,124651.22302246094,5,
2016-09-06,127556.5254002133,3124.454263738691,124432.07113647461,5,
2016-09-07,127956.6890090623,3293.2465652146566,124663.44244384766,5,
2016-09-08,131966.37180935527,3293.2465652146566,128673.12524414062,5,
2016-09-09,132913.7862380662,3293.2465652146566,129620.53967285156,5,
2016-09-12,129889.78917501947,46.71257589837478,129843.0765991211,5,
2016-09-13,127223.52596090814,46.71257589837478,127176.81338500977,5,
2016-09-14,125618.88000589167,3338.526581819402,122280.35342407227,5,
2016-09-15,125041.98538549559,3855.2840915502748,121186.70129394531,5,
2016-09-16,125587.57272680418,3855.2840915502748,121732.2886352539,5,
2016-09-19,126071.71106298582,3855.2840915502748,122216.42697143555,5,
2016-09-20,125051.94392153635,58.103314846895955,124993.84060668945,5,
2016-09-21,128111.084210843,58.103314846895955,128052.9808959961,5,
2016-09-22,125085.33497378245,58.103314846895955,125027.23165893555,5,
2016-09-23,128697.34715029612,58.103314846895955,128639.24383544922,5,
2016-09-26,126661.15742251292,58.103314846895955,126603.05410766602,5,
2016-09-27,127760.15125796213,58.103314846895955,127702.04794311523,5,
2016-09-28,126219.5837835969,58.103314846895955,126161.48046875,5,
2016-09-29,128979.15205141917,58.103314846895955,128921.04873657227,5,
2016-09-30,125897.71146914377,58.103314846895955,125839.60815429688,5,
2016-10-03,126048.52134463206,58.103314846895955,125990.41802978516,5,
2016-10-04,126996.3608526887,58.103314846895955,126938.2575378418,5,
2016-10-05,128694.6214422883,58.103314846895955,128636.5181274414,5,
2016-10-06,129178.10355898752,58.103314846895955,129120.00024414062,5,
2016-10-07,131301.2348761262,58.103314846895955,131243.1315612793,5,
2016-10-10,125085.33497378245,58.103314846895955,125027.23165893555,5,
2016-10-11,133330.44697329417,58.103314846895955,133272.34365844727,5,
