Date,Total_Equity,Cash,Holdings_Value,Positions_Count,Holdings_Detail
2025-08-19,14757809,4055267,10702541,8,"2914.T:622, 9434.T:4600, 8766.T:49, 8053.T:305, 6702.T:464, 6981.T:500, 6594.T:396, 6963.T:474"
2025-08-20,14745534,3493376,11252157,8,"2914.T:622, 9434.T:4600, 8053.T:305, 6702.T:464, 6981.T:500, 6594.T:396, 6963.T:474, 7267.T:523"
2025-08-21,14683473,2952194,11731279,9,"2914.T:622, 9434.T:4600, 8053.T:305, 6702.T:464, 6981.T:500, 6594.T:396, 6963.T:474, 7267.T:523, 5411.T:300"
2025-08-22,14722278,2361955,12360323,10,"2914.T:622, 9434.T:4600, 8053.T:305, 6702.T:464, 6981.T:500, 6594.T:396, 6963.T:474, 7267.T:523, 5411.T:300, 9107.T:266"
2025-08-25,14779062,3445270,11333791,9,"2914.T:622, 8053.T:305, 6702.T:464, 6981.T:500, 6594.T:396, 6963.T:474, 7267.T:523, 5411.T:300, 9107.T:266"
2025-08-26,14717180,3445270,11271909,9,"2914.T:622, 8053.T:305, 6702.T:464, 6981.T:500, 6594.T:396, 6963.T:474, 7267.T:523, 5411.T:300, 9107.T:266"
2025-08-27,14680774,3761823,10918951,9,"2914.T:622, 8053.T:305, 6702.T:464, 6981.T:500, 6963.T:474, 7267.T:523, 5411.T:300, 9107.T:266, 7459.T:363"
2025-08-28,14711500,3011886,11699613,10,"2914.T:622, 8053.T:305, 6702.T:464, 6981.T:500, 6963.T:474, 7267.T:523, 5411.T:300, 9107.T:266, 7459.T:363, 8058.T:230"
2025-08-29,14702568,6755564,7947003,8,"8053.T:305, 6702.T:464, 6981.T:500, 6963.T:474, 5411.T:300, 9107.T:266, 7459.T:363, 8058.T:230"
2025-09-01,14680075,6755564,7924511,8,"8053.T:305, 6702.T:464, 6981.T:500, 6963.T:474, 5411.T:300, 9107.T:266, 7459.T:363, 8058.T:230"
2025-09-02,14789125,5405190,9383934,9,"8053.T:305, 6702.T:464, 6981.T:500, 6963.T:474, 5411.T:300, 9107.T:266, 7459.T:363, 8058.T:230, 2768.T:349"
2025-09-03,14681967,4327529,10354437,10,"8053.T:305, 6702.T:464, 6981.T:500, 6963.T:474, 5411.T:300, 9107.T:266, 7459.T:363, 8058.T:230, 2768.T:349, 8411.T:234"
2025-09-04,14776734,4474579,10302154,11,"6702.T:464, 6981.T:500, 6963.T:474, 5411.T:300, 9107.T:266, 7459.T:363, 8058.T:230, 2768.T:349, 8411.T:234, 4661.T:154, 2802.T:134"
2025-09-05,14824530,5432059,9392471,10,"6702.T:464, 6981.T:500, 5411.T:300, 9107.T:266, 7459.T:363, 8058.T:230, 2768.T:349, 8411.T:234, 4661.T:154, 2802.T:134"
2025-09-08,14952407,5432059,9520348,10,"6702.T:464, 6981.T:500, 5411.T:300, 9107.T:266, 7459.T:363, 8058.T:230, 2768.T:349, 8411.T:234, 4661.T:154, 2802.T:134"
2025-09-09,14831912,5432059,9399853,10,"6702.T:464, 6981.T:500, 5411.T:300, 9107.T:266, 7459.T:363, 8058.T:230, 2768.T:349, 8411.T:234, 4661.T:154, 2802.T:134"
2025-09-10,14934665,5432059,9502606,10,"6702.T:464, 6981.T:500, 5411.T:300, 9107.T:266, 7459.T:363, 8058.T:230, 2768.T:349, 8411.T:234, 4661.T:154, 2802.T:134"
2025-09-11,14916436,5432059,9484376,10,"6702.T:464, 6981.T:500, 5411.T:300, 9107.T:266, 7459.T:363, 8058.T:230, 2768.T:349, 8411.T:234, 4661.T:154, 2802.T:134"
2025-09-12,14944009,5432059,9511950,10,"6702.T:464, 6981.T:500, 5411.T:300, 9107.T:266, 7459.T:363, 8058.T:230, 2768.T:349, 8411.T:234, 4661.T:154, 2802.T:134"
2025-09-16,14993500,5432059,9561441,10,"6702.T:464, 6981.T:500, 5411.T:300, 9107.T:266, 7459.T:363, 8058.T:230, 2768.T:349, 8411.T:234, 4661.T:154, 2802.T:134"
2025-09-17,14930776,5432059,9498717,10,"6702.T:464, 6981.T:500, 5411.T:300, 9107.T:266, 7459.T:363, 8058.T:230, 2768.T:349, 8411.T:234, 4661.T:154, 2802.T:134"
2025-09-18,14937519,5432059,9505459,10,"6702.T:464, 6981.T:500, 5411.T:300, 9107.T:266, 7459.T:363, 8058.T:230, 2768.T:349, 8411.T:234, 4661.T:154, 2802.T:134"
2025-09-19,14854281,3845967,11008314,11,"6702.T:464, 6981.T:500, 5411.T:300, 9107.T:266, 8058.T:230, 2768.T:349, 8411.T:234, 4661.T:154, 2802.T:134, 6146.T:26, 6857.T:84"
2025-09-22,15046448,3845967,11200480,11,"6702.T:464, 6981.T:500, 5411.T:300, 9107.T:266, 8058.T:230, 2768.T:349, 8411.T:234, 4661.T:154, 2802.T:134, 6146.T:26, 6857.T:84"
2025-09-24,15023258,3845967,11177291,11,"6702.T:464, 6981.T:500, 5411.T:300, 9107.T:266, 8058.T:230, 2768.T:349, 8411.T:234, 4661.T:154, 2802.T:134, 6146.T:26, 6857.T:84"
2025-09-25,15057199,3845967,11211231,11,"6702.T:464, 6981.T:500, 5411.T:300, 9107.T:266, 8058.T:230, 2768.T:349, 8411.T:234, 4661.T:154, 2802.T:134, 6146.T:26, 6857.T:84"
2025-09-26,14922057,3845967,11076089,11,"6702.T:464, 6981.T:500, 5411.T:300, 9107.T:266, 8058.T:230, 2768.T:349, 8411.T:234, 4661.T:154, 2802.T:134, 6146.T:26, 6857.T:84"
2025-09-29,14880841,4417867,10462974,10,"6702.T:464, 6981.T:500, 5411.T:300, 8058.T:230, 2768.T:349, 8411.T:234, 4661.T:154, 2802.T:134, 6146.T:26, 6857.T:84"
2025-09-30,14880973,3966511,10914462,10,"6702.T:464, 6981.T:500, 5411.T:300, 8058.T:230, 2768.T:349, 8411.T:234, 2802.T:134, 6146.T:26, 6857.T:84, 3436.T:628"
2025-10-01,14689813,4133456,10556357,10,"6702.T:464, 6981.T:500, 5411.T:300, 8058.T:230, 2768.T:349, 8411.T:234, 2802.T:134, 6857.T:84, 3436.T:628, 6503.T:277"
2025-10-02,14742176,4582236,10159940,10,"6981.T:500, 5411.T:300, 8058.T:230, 2768.T:349, 8411.T:234, 2802.T:134, 6857.T:84, 3436.T:628, 6503.T:277, 6146.T:22"
2025-10-03,14908960,4582236,10326724,10,"6981.T:500, 5411.T:300, 8058.T:230, 2768.T:349, 8411.T:234, 2802.T:134, 6857.T:84, 3436.T:628, 6503.T:277, 6146.T:22"
2025-10-06,15345325,4582236,10763089,10,"6981.T:500, 5411.T:300, 8058.T:230, 2768.T:349, 8411.T:234, 2802.T:134, 6857.T:84, 3436.T:628, 6503.T:277, 6146.T:22"
2025-10-07,15282059,4582236,10699823,10,"6981.T:500, 5411.T:300, 8058.T:230, 2768.T:349, 8411.T:234, 2802.T:134, 6857.T:84, 3436.T:628, 6503.T:277, 6146.T:22"
2025-10-08,15304433,7212896,8091537,8,"6981.T:500, 5411.T:300, 8058.T:230, 2768.T:349, 8411.T:234, 2802.T:134, 3436.T:628, 6503.T:277"
2025-10-09,15367848,5774186,9593662,9,"6981.T:500, 5411.T:300, 8058.T:230, 2768.T:349, 8411.T:234, 2802.T:134, 3436.T:628, 6503.T:277, 6506.T:357"
2025-10-10,15203211,5504828,9698383,9,"6981.T:500, 5411.T:300, 8058.T:230, 2768.T:349, 8411.T:234, 2802.T:134, 3436.T:628, 6506.T:357, 6305.T:294"
2025-10-14,15068539,8234368,6834171,6,"2768.T:349, 8411.T:234, 2802.T:134, 3436.T:628, 6506.T:357, 6305.T:294"
2025-10-15,15245090,8234368,7010722,6,"2768.T:349, 8411.T:234, 2802.T:134, 3436.T:628, 6506.T:357, 6305.T:294"
2025-10-16,15285283,5196968,10088315,8,"2768.T:349, 8411.T:234, 2802.T:134, 3436.T:628, 6506.T:357, 6305.T:294, 6723.T:800, 6526.T:500"
2025-10-17,15094461,5196968,9897493,8,"2768.T:349, 8411.T:234, 2802.T:134, 3436.T:628, 6506.T:357, 6305.T:294, 6723.T:800, 6526.T:500"
2025-10-20,15361420,5196968,10164452,8,"2768.T:349, 8411.T:234, 2802.T:134, 3436.T:628, 6506.T:357, 6305.T:294, 6723.T:800, 6526.T:500"
2025-10-21,15446657,5196968,10249689,8,"2768.T:349, 8411.T:234, 2802.T:134, 3436.T:628, 6506.T:357, 6305.T:294, 6723.T:800, 6526.T:500"
2025-10-22,15514210,5299568,10214642,8,"2768.T:349, 8411.T:234, 2802.T:134, 3436.T:628, 6506.T:357, 6305.T:294, 6723.T:800, 6963.T:551"
2025-10-23,15282996,4761283,10521713,9,"2768.T:349, 8411.T:234, 2802.T:134, 3436.T:628, 6506.T:357, 6305.T:294, 6963.T:551, 7012.T:119, 7003.T:124"
2025-10-24,15412836,4877658,10535178,9,"2768.T:349, 8411.T:234, 2802.T:134, 3436.T:628, 6506.T:357, 6305.T:294, 6963.T:551, 7003.T:124, 7012.T:105"
2025-10-27,15705049,2930346,12774703,11,"2768.T:349, 8411.T:234, 2802.T:134, 3436.T:628, 6506.T:357, 6305.T:294, 6963.T:551, 7003.T:124, 7012.T:105, 6526.T:333, 6981.T:320"
2025-10-28,15435509,4317871,11117638,10,"8411.T:234, 2802.T:134, 6506.T:357, 6305.T:294, 6963.T:551, 7003.T:124, 7012.T:105, 6526.T:333, 6981.T:320, 7259.T:403"
2025-10-29,15421362,5015983,10405379,11,"8411.T:234, 2802.T:134, 6305.T:294, 6963.T:551, 7003.T:124, 7012.T:105, 6526.T:333, 6981.T:320, 7259.T:403, 6857.T:26, 6861.T:4"
2025-10-30,15529580,5015983,10513597,11,"8411.T:234, 2802.T:134, 6305.T:294, 6963.T:551, 7003.T:124, 7012.T:105, 6526.T:333, 6981.T:320, 7259.T:403, 6857.T:26, 6861.T:4"
2025-10-31,15942442,4053351,11889090,11,"8411.T:234, 2802.T:134, 6963.T:551, 7003.T:124, 7012.T:105, 6526.T:333, 6981.T:320, 7259.T:403, 6857.T:26, 6920.T:47, 6315.T:567"
2025-11-04,15782823,5075994,10706828,10,"8411.T:234, 2802.T:134, 6963.T:551, 7003.T:124, 7012.T:105, 6981.T:320, 7259.T:403, 6857.T:26, 6920.T:47, 6315.T:567"
2025-11-05,15313971,13620296,1693675,2,"2802.T:134, 7259.T:403"
2025-11-06,15311052,13620296,1690756,2,"2802.T:134, 7259.T:403"
2025-11-07,15240445,14124538,1115907,1,7259.T:403
2025-11-10,15253945,11525538,3728407,2,"7259.T:403, 6315.T:1000"
2025-11-11,15287147,7660038,7627109,4,"7259.T:403, 6315.T:1000, 6702.T:500, 7270.T:500"
2025-11-12,15250065,8191256,7058809,4,"7259.T:403, 6702.T:500, 7270.T:500, 6758.T:437"
2025-11-13,15227084,6553535,8673549,5,"7259.T:403, 6702.T:500, 7270.T:500, 6758.T:437, 6315.T:643"
2025-11-14,15156043,8096735,7059308,4,"7259.T:403, 6702.T:500, 7270.T:500, 6758.T:437"
2025-11-17,15018856,8096735,6922121,4,"7259.T:403, 6702.T:500, 7270.T:500, 6758.T:437"
2025-11-18,14829737,12088235,2741502,2,"7259.T:403, 7270.T:500"
2025-11-19,14815857,13738235,1077622,1,7259.T:403
2025-11-20,14819484,13738235,1081249,1,7259.T:403
2025-11-21,14816058,13738235,1077823,1,7259.T:403
2025-11-25,14826536,13738235,1088301,1,7259.T:403
2025-11-26,14861597,10140435,4721162,3,"7259.T:403, 7201.T:3000, 7269.T:1000"
2025-11-27,14843957,10140435,4703522,3,"7259.T:403, 7201.T:3000, 7269.T:1000"
2025-11-28,14854375,8114645,6739729,4,"7259.T:403, 7201.T:3000, 7269.T:1000, 7459.T:743"
