Date,Total_Equity,Cash,Holdings_Value,Positions_Count,Holdings_Detail
2024-03-18,144105,55241,88863,5,"6305.T(HOMERUN), 7267.T(HOMERUN), 8058.T(HOMERUN), 2768.T(GUERRILLA), 6702.T(HOMERUN)"
2024-03-19,144784,34325,110458,6,"6305.T(HOMERUN), 7267.T(HOMERUN), 8058.T(HOMERUN), 2768.T(GUERRILLA), 6702.T(HOMERUN), 6594.T(GUERRILLA)"
2024-03-21,147131,97247,49883,4,"6305.T(HOMERUN), 7267.T(HOMERUN), 8058.T(HOMERUN), 6702.T(HOMERUN)"
2024-03-22,147732,97247,50484,4,"6305.T(HOMERUN), 7267.T(HOMERUN), 8058.T(HOMERUN), 6702.T(HOMERUN)"
2024-03-25,146250,104160,42089,3,"6305.T(HOMERUN), 8058.T(HOMERUN), 6702.T(HOMERUN)"
2024-03-26,145715,62670,83044,4,"6305.T(HOMERUN), 8058.T(HOMERUN), 6702.T(HOMERUN), 7013.T(HOMERUN)"
2024-03-27,145949,62670,83278,4,"6305.T(HOMERUN), 8058.T(HOMERUN), 6702.T(HOMERUN), 7013.T(HOMERUN)"
2024-03-28,146134,62670,83464,4,"6305.T(HOMERUN), 8058.T(HOMERUN), 6702.T(HOMERUN), 7013.T(HOMERUN)"
2024-03-29,147678,62670,85007,4,"6305.T(HOMERUN), 8058.T(HOMERUN), 6702.T(HOMERUN), 7013.T(HOMERUN)"
2024-04-01,145660,98969,46690,2,"6305.T(HOMERUN), 7013.T(HOMERUN)"
2024-04-02,145301,61274,84026,3,"6305.T(HOMERUN), 7013.T(HOMERUN), 6506.T(HOMERUN)"
2024-04-03,143672,61274,82397,3,"6305.T(HOMERUN), 7013.T(HOMERUN), 6506.T(HOMERUN)"
2024-04-04,143736,61274,82461,3,"6305.T(HOMERUN), 7013.T(HOMERUN), 6506.T(HOMERUN)"
2024-04-05,142466,97231,45235,2,"6305.T(HOMERUN), 7013.T(HOMERUN)"
2024-04-08,143260,97231,46028,2,"6305.T(HOMERUN), 7013.T(HOMERUN)"
2024-04-09,143576,97231,46344,2,"6305.T(HOMERUN), 7013.T(HOMERUN)"
2024-04-10,141291,97231,44060,2,"6305.T(HOMERUN), 7013.T(HOMERUN)"
2024-04-11,142379,22037,120342,4,"6305.T(HOMERUN), 7013.T(HOMERUN), 3436.T(HOMERUN), 6501.T(GUERRILLA)"
2024-04-12,143007,22037,120970,4,"6305.T(HOMERUN), 7013.T(HOMERUN), 3436.T(HOMERUN), 6501.T(GUERRILLA)"
2024-04-15,144233,22037,122196,4,"6305.T(HOMERUN), 7013.T(HOMERUN), 3436.T(HOMERUN), 6501.T(GUERRILLA)"
2024-04-16,140324,40291,100032,3,"7013.T(HOMERUN), 3436.T(HOMERUN), 6954.T(GUERRILLA)"
2024-04-17,138849,26995,111854,4,"7013.T(HOMERUN), 3436.T(HOMERUN), 6954.T(GUERRILLA), 6594.T(GUERRILLA)"
2024-04-18,137858,41904,95953,4,"3436.T(HOMERUN), 6954.T(GUERRILLA), 6594.T(GUERRILLA), 6501.T(GUERRILLA)"
2024-04-19,134883,121881,13001,1,6594.T(GUERRILLA)
2024-04-22,135218,74818,60399,2,"6594.T(GUERRILLA), 6954.T(HOMERUN)"
2024-04-23,134908,74818,60089,2,"6594.T(GUERRILLA), 6954.T(HOMERUN)"
2024-04-24,136662,54111,82551,2,"6954.T(HOMERUN), 6594.T(HOMERUN)"
2024-04-25,135436,54111,81324,2,"6954.T(HOMERUN), 6594.T(HOMERUN)"
2024-04-26,137341,54111,83230,2,"6954.T(HOMERUN), 6594.T(HOMERUN)"
2024-04-30,139666,54111,85555,2,"6954.T(HOMERUN), 6594.T(HOMERUN)"
2024-05-01,140233,34059,106173,3,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN)"
2024-05-02,139826,22691,117135,4,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN)"
2024-05-07,139401,22691,116710,4,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN)"
2024-05-08,136406,22691,113715,4,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN)"
2024-05-09,136900,14014,122886,5,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN), 7013.T(HOMERUN)"
2024-05-10,138457,8937,129519,6,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN), 7013.T(HOMERUN), 3436.T(HOMERUN)"
2024-05-13,136950,8937,128013,6,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN), 7013.T(HOMERUN), 3436.T(HOMERUN)"
2024-05-14,136784,12930,123854,6,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN), 3436.T(HOMERUN), 6315.T(HOMERUN)"
2024-05-15,135532,12930,122602,6,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN), 3436.T(HOMERUN), 6315.T(HOMERUN)"
2024-05-16,137724,12930,124794,6,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN), 3436.T(HOMERUN), 6315.T(HOMERUN)"
2024-05-17,138504,8495,130008,7,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN), 3436.T(HOMERUN), 6315.T(HOMERUN), 8306.T(HOMERUN)"
2024-05-20,139905,8495,131409,7,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN), 3436.T(HOMERUN), 6315.T(HOMERUN), 8306.T(HOMERUN)"
2024-05-21,138678,8495,130182,7,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN), 3436.T(HOMERUN), 6315.T(HOMERUN), 8306.T(HOMERUN)"
2024-05-22,139393,13215,126177,6,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN), 6315.T(HOMERUN), 8306.T(HOMERUN)"
2024-05-23,142253,8016,134236,7,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN), 6315.T(HOMERUN), 8306.T(HOMERUN), 8604.T(HOMERUN)"
2024-05-24,141658,8016,133641,7,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN), 6315.T(HOMERUN), 8306.T(HOMERUN), 8604.T(HOMERUN)"
2024-05-27,141801,9551,132249,7,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN), 8306.T(HOMERUN), 8604.T(HOMERUN), 6503.T(GUERRILLA)"
2024-05-28,141909,9551,132357,7,"6954.T(HOMERUN), 6594.T(HOMERUN), 2768.T(HOMERUN), 6501.T(HOMERUN), 8306.T(HOMERUN), 8604.T(HOMERUN), 6503.T(GUERRILLA)"
2024-05-29,140218,31298,108920,5,"6954.T(HOMERUN), 6594.T(HOMERUN), 6501.T(HOMERUN), 8306.T(HOMERUN), 8604.T(HOMERUN)"
2024-05-30,138356,69126,69229,4,"6954.T(HOMERUN), 6501.T(HOMERUN), 8306.T(HOMERUN), 8604.T(HOMERUN)"
2024-05-31,138295,74089,64205,3,"6954.T(HOMERUN), 6501.T(HOMERUN), 8306.T(HOMERUN)"
2024-06-03,139106,47460,91645,4,"6954.T(HOMERUN), 6501.T(HOMERUN), 8306.T(HOMERUN), 7751.T(GUERRILLA)"
2024-06-04,139238,47460,91778,4,"6954.T(HOMERUN), 6501.T(HOMERUN), 8306.T(HOMERUN), 7751.T(GUERRILLA)"
2024-06-05,137065,78226,58838,2,"6954.T(HOMERUN), 6501.T(HOMERUN)"
2024-06-06,137319,78226,59092,2,"6954.T(HOMERUN), 6501.T(HOMERUN)"
2024-06-07,137116,47034,90082,3,"6954.T(HOMERUN), 6501.T(HOMERUN), 6702.T(GUERRILLA)"
2024-06-10,138740,47034,91705,3,"6954.T(HOMERUN), 6501.T(HOMERUN), 6702.T(GUERRILLA)"
2024-06-11,138440,47034,91406,3,"6954.T(HOMERUN), 6501.T(HOMERUN), 6702.T(GUERRILLA)"
2024-06-12,138517,47034,91483,3,"6954.T(HOMERUN), 6501.T(HOMERUN), 6702.T(GUERRILLA)"
2024-06-13,138754,30143,108611,4,"6954.T(HOMERUN), 6501.T(HOMERUN), 6702.T(GUERRILLA), 3436.T(HOMERUN)"
2024-06-14,137863,30143,107719,4,"6954.T(HOMERUN), 6501.T(HOMERUN), 6702.T(GUERRILLA), 3436.T(HOMERUN)"
2024-06-17,135323,46338,88984,3,"6954.T(HOMERUN), 6501.T(HOMERUN), 6702.T(GUERRILLA)"
2024-06-18,136523,46338,90184,3,"6954.T(HOMERUN), 6501.T(HOMERUN), 6702.T(GUERRILLA)"
2024-06-19,136031,46338,89693,3,"6954.T(HOMERUN), 6501.T(HOMERUN), 6702.T(GUERRILLA)"
2024-06-20,135325,30079,105246,4,"6954.T(HOMERUN), 6501.T(HOMERUN), 6702.T(GUERRILLA), 6981.T(GUERRILLA)"
2024-06-21,134602,74568,60033,3,"6501.T(HOMERUN), 6702.T(GUERRILLA), 6981.T(GUERRILLA)"
2024-06-24,135201,44766,90434,4,"6501.T(HOMERUN), 6702.T(GUERRILLA), 6981.T(GUERRILLA), 7013.T(GUERRILLA)"
2024-06-25,136941,76058,60883,3,"6501.T(HOMERUN), 6702.T(GUERRILLA), 6981.T(GUERRILLA)"
2024-06-26,137394,76058,61336,3,"6501.T(HOMERUN), 6702.T(GUERRILLA), 6981.T(GUERRILLA)"
2024-06-27,138290,56932,81357,3,"6501.T(HOMERUN), 6702.T(GUERRILLA), 6758.T(GUERRILLA)"
2024-06-28,138519,34820,103698,4,"6501.T(HOMERUN), 6702.T(GUERRILLA), 6758.T(GUERRILLA), 7011.T(HOMERUN)"
2024-07-01,139866,14553,125313,5,"6501.T(HOMERUN), 6758.T(GUERRILLA), 7011.T(HOMERUN), 7013.T(HOMERUN), 8306.T(GUERRILLA)"
2024-07-02,143160,14553,128607,5,"6501.T(HOMERUN), 6758.T(GUERRILLA), 7011.T(HOMERUN), 7013.T(HOMERUN), 8306.T(GUERRILLA)"
2024-07-03,145891,7968,137922,6,"6501.T(HOMERUN), 6758.T(GUERRILLA), 7011.T(HOMERUN), 7013.T(HOMERUN), 8306.T(GUERRILLA), 6857.T(GUERRILLA)"
2024-07-04,149320,7968,141351,6,"6501.T(HOMERUN), 6758.T(GUERRILLA), 7011.T(HOMERUN), 7013.T(HOMERUN), 8306.T(GUERRILLA), 6857.T(GUERRILLA)"
2024-07-05,149246,21751,127495,6,"6501.T(HOMERUN), 6758.T(GUERRILLA), 7011.T(HOMERUN), 7013.T(HOMERUN), 6857.T(GUERRILLA), 9434.T(GUERRILLA)"
2024-07-08,148294,65298,82996,4,"6501.T(HOMERUN), 6758.T(GUERRILLA), 7011.T(HOMERUN), 6857.T(GUERRILLA)"
2024-07-09,149099,78433,70665,3,"6501.T(HOMERUN), 6857.T(GUERRILLA), 6723.T(GUERRILLA)"
2024-07-10,149031,47835,101195,4,"6501.T(HOMERUN), 6857.T(GUERRILLA), 6723.T(GUERRILLA), 7751.T(GUERRILLA)"
2024-07-11,150526,54802,95723,3,"6501.T(HOMERUN), 6723.T(GUERRILLA), 7751.T(GUERRILLA)"
2024-07-12,146719,99249,47469,1,6723.T(GUERRILLA)
2024-07-16,147369,21212,126157,3,"6723.T(GUERRILLA), 3436.T(GUERRILLA), 8604.T(HOMERUN)"
2024-07-17,147306,11037,136268,5,"6723.T(GUERRILLA), 3436.T(GUERRILLA), 8604.T(HOMERUN), 7013.T(GUERRILLA), 7459.T(GUERRILLA)"
2024-07-18,140316,99385,40931,2,"8604.T(HOMERUN), 7459.T(GUERRILLA)"
2024-07-19,140174,99385,40789,2,"8604.T(HOMERUN), 7459.T(GUERRILLA)"
2024-07-22,139478,99385,40093,2,"8604.T(HOMERUN), 7459.T(GUERRILLA)"
2024-07-23,139872,99385,40487,2,"8604.T(HOMERUN), 7459.T(GUERRILLA)"
2024-07-24,139394,136822,2571,1,7459.T(GUERRILLA)
2024-07-25,139415,136822,2592,1,7459.T(GUERRILLA)
2024-07-26,139428,136822,2605,1,7459.T(GUERRILLA)
2024-07-29,139466,139466,0,0,
2024-07-30,139466,84926,54539,1,7751.T(HOMERUN)
2024-07-31,139895,84926,54968,1,7751.T(HOMERUN)
2024-08-01,137097,137097,0,0,
2024-08-02,137097,137097,0,0,
2024-08-05,137097,82483,54613,1,7013.T(GUERRILLA)
2024-08-06,143427,143427,0,0,
2024-08-07,143427,143427,0,0,
2024-08-08,143427,143427,0,0,
2024-08-09,143427,143427,0,0,
2024-08-13,143427,86984,56443,1,9433.T(GUERRILLA)
2024-08-14,143291,86984,56306,1,9433.T(GUERRILLA)
2024-08-15,143787,52858,90929,2,"9433.T(GUERRILLA), 7011.T(GUERRILLA)"
2024-08-16,145007,33025,111982,3,"9433.T(GUERRILLA), 7011.T(GUERRILLA), 6857.T(HOMERUN)"
2024-08-19,143879,7844,136034,5,"9433.T(GUERRILLA), 7011.T(GUERRILLA), 6857.T(HOMERUN), 3382.T(GUERRILLA), 8267.T(GUERRILLA)"
2024-08-20,144030,19612,124418,4,"9433.T(GUERRILLA), 7011.T(GUERRILLA), 6857.T(HOMERUN), 8267.T(GUERRILLA)"
2024-08-21,143845,78877,64968,3,"7011.T(GUERRILLA), 6857.T(HOMERUN), 8267.T(GUERRILLA)"
2024-08-22,144244,34524,109720,4,"7011.T(GUERRILLA), 6857.T(HOMERUN), 8267.T(GUERRILLA), 9983.T(GUERRILLA)"
2024-08-23,144986,29523,115463,4,"7011.T(GUERRILLA), 6857.T(HOMERUN), 9983.T(GUERRILLA), 8267.T(HOMERUN)"
2024-08-26,144513,29523,114990,4,"7011.T(GUERRILLA), 6857.T(HOMERUN), 9983.T(GUERRILLA), 8267.T(HOMERUN)"
2024-08-27,145622,29523,116099,4,"7011.T(GUERRILLA), 6857.T(HOMERUN), 9983.T(GUERRILLA), 8267.T(HOMERUN)"
2024-08-28,145896,29523,116373,4,"7011.T(GUERRILLA), 6857.T(HOMERUN), 9983.T(GUERRILLA), 8267.T(HOMERUN)"
2024-08-29,147258,29523,117735,4,"7011.T(GUERRILLA), 6857.T(HOMERUN), 9983.T(GUERRILLA), 8267.T(HOMERUN)"
2024-08-30,147912,20514,127397,5,"7011.T(GUERRILLA), 6857.T(HOMERUN), 9983.T(GUERRILLA), 8267.T(HOMERUN), 6098.T(HOMERUN)"
2024-09-02,148646,62573,86073,5,"7011.T(GUERRILLA), 6857.T(HOMERUN), 8267.T(HOMERUN), 6098.T(HOMERUN), 9101.T(GUERRILLA)"
2024-09-03,147484,31373,116111,7,"7011.T(GUERRILLA), 6857.T(HOMERUN), 8267.T(HOMERUN), 6098.T(HOMERUN), 9101.T(GUERRILLA), 4385.T(GUERRILLA), 3382.T(GUERRILLA)"
2024-09-04,141912,65207,76704,4,"7011.T(GUERRILLA), 6857.T(HOMERUN), 8267.T(HOMERUN), 3382.T(GUERRILLA)"
2024-09-05,141413,65207,76205,4,"7011.T(GUERRILLA), 6857.T(HOMERUN), 8267.T(HOMERUN), 3382.T(GUERRILLA)"
2024-09-06,140184,95483,44701,3,"6857.T(HOMERUN), 8267.T(HOMERUN), 3382.T(GUERRILLA)"
2024-09-09,139389,98553,40835,3,"8267.T(HOMERUN), 3382.T(GUERRILLA), 9766.T(GUERRILLA)"
2024-09-10,139913,98553,41360,3,"8267.T(HOMERUN), 3382.T(GUERRILLA), 9766.T(GUERRILLA)"
2024-09-11,139134,98553,40581,3,"8267.T(HOMERUN), 3382.T(GUERRILLA), 9766.T(GUERRILLA)"
2024-09-12,140363,98553,41810,3,"8267.T(HOMERUN), 3382.T(GUERRILLA), 9766.T(GUERRILLA)"
2024-09-13,139853,61827,78026,4,"8267.T(HOMERUN), 3382.T(GUERRILLA), 9766.T(GUERRILLA), 6702.T(HOMERUN)"
2024-09-17,141294,61827,79467,4,"8267.T(HOMERUN), 3382.T(GUERRILLA), 9766.T(GUERRILLA), 6702.T(HOMERUN)"
2024-09-18,140663,61827,78836,4,"8267.T(HOMERUN), 3382.T(GUERRILLA), 9766.T(GUERRILLA), 6702.T(HOMERUN)"
2024-09-19,141644,75798,65846,3,"8267.T(HOMERUN), 3382.T(GUERRILLA), 6702.T(HOMERUN)"
2024-09-20,141161,75798,65362,3,"8267.T(HOMERUN), 3382.T(GUERRILLA), 6702.T(HOMERUN)"
2024-09-24,141180,75798,65382,3,"8267.T(HOMERUN), 3382.T(GUERRILLA), 6702.T(HOMERUN)"
2024-09-25,140039,95009,45029,2,"3382.T(GUERRILLA), 6702.T(HOMERUN)"
2024-09-26,141222,24428,116793,3,"3382.T(GUERRILLA), 6702.T(HOMERUN), 6861.T(HOMERUN)"
2024-09-27,142622,15700,126921,4,"3382.T(GUERRILLA), 6702.T(HOMERUN), 6861.T(HOMERUN), 6752.T(GUERRILLA)"
2024-09-30,138148,24077,114070,3,"3382.T(GUERRILLA), 6702.T(HOMERUN), 6861.T(HOMERUN)"
2024-10-01,140609,24077,116531,3,"3382.T(GUERRILLA), 6702.T(HOMERUN), 6861.T(HOMERUN)"
2024-10-02,138394,24077,114316,3,"3382.T(GUERRILLA), 6702.T(HOMERUN), 6861.T(HOMERUN)"
2024-10-03,139577,24077,115499,3,"3382.T(GUERRILLA), 6702.T(HOMERUN), 6861.T(HOMERUN)"
2024-10-04,139876,15753,124122,4,"3382.T(GUERRILLA), 6702.T(HOMERUN), 6861.T(HOMERUN), 2413.T(GUERRILLA)"
2024-10-07,140661,15753,124907,4,"3382.T(GUERRILLA), 6702.T(HOMERUN), 6861.T(HOMERUN), 2413.T(GUERRILLA)"
2024-10-08,139655,82907,56747,3,"3382.T(GUERRILLA), 6702.T(HOMERUN), 2413.T(GUERRILLA)"
2024-10-09,141130,91990,49139,2,"6702.T(HOMERUN), 2413.T(GUERRILLA)"
2024-10-10,141403,100730,40672,1,6702.T(HOMERUN)
2024-10-11,141016,100730,40285,1,6702.T(HOMERUN)
2024-10-15,141119,100730,40388,1,6702.T(HOMERUN)
2024-10-16,140681,63490,77191,2,"6702.T(HOMERUN), 8725.T(GUERRILLA)"
2024-10-17,140168,63490,76678,2,"6702.T(HOMERUN), 8725.T(GUERRILLA)"
2024-10-18,140493,63490,77003,2,"6702.T(HOMERUN), 8725.T(GUERRILLA)"
2024-10-21,139837,63490,76346,2,"6702.T(HOMERUN), 8725.T(GUERRILLA)"
2024-10-22,138754,63490,75263,2,"6702.T(HOMERUN), 8725.T(GUERRILLA)"
2024-10-23,138272,102179,36092,1,8725.T(GUERRILLA)
2024-10-24,137843,137843,0,0,
2024-10-25,137843,85149,52693,1,7751.T(GUERRILLA)
2024-10-28,138767,85149,53618,1,7751.T(GUERRILLA)
2024-10-29,138958,85149,53809,1,7751.T(GUERRILLA)
2024-10-30,139500,77105,62395,2,"7751.T(GUERRILLA), 6954.T(HOMERUN)"
2024-10-31,138321,77105,61216,2,"7751.T(GUERRILLA), 6954.T(HOMERUN)"
2024-11-01,137147,69833,67314,3,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6501.T(HOMERUN)"
2024-11-05,138063,69833,68230,3,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6501.T(HOMERUN)"
2024-11-06,138961,60254,78707,4,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6501.T(HOMERUN), 6857.T(HOMERUN)"
2024-11-07,140050,14186,125863,6,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6501.T(HOMERUN), 6857.T(HOMERUN), 6752.T(HOMERUN), 6902.T(GUERRILLA)"
2024-11-08,139024,10103,128921,7,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6501.T(HOMERUN), 6857.T(HOMERUN), 6752.T(HOMERUN), 6902.T(GUERRILLA), 6301.T(HOMERUN)"
2024-11-11,139979,129,139849,9,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6501.T(HOMERUN), 6857.T(HOMERUN), 6752.T(HOMERUN), 6902.T(GUERRILLA), 6301.T(HOMERUN), 7012.T(GUERRILLA), 8306.T(GUERRILLA)"
2024-11-12,139369,129,139239,9,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6501.T(HOMERUN), 6857.T(HOMERUN), 6752.T(HOMERUN), 6902.T(GUERRILLA), 6301.T(HOMERUN), 7012.T(GUERRILLA), 8306.T(GUERRILLA)"
2024-11-13,137450,14300,123150,9,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6501.T(HOMERUN), 6857.T(HOMERUN), 6752.T(HOMERUN), 6301.T(HOMERUN), 7012.T(GUERRILLA), 8306.T(GUERRILLA), 8001.T(GUERRILLA)"
2024-11-14,139386,4065,135321,11,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6501.T(HOMERUN), 6857.T(HOMERUN), 6752.T(HOMERUN), 6301.T(HOMERUN), 7012.T(GUERRILLA), 8306.T(GUERRILLA), 8001.T(GUERRILLA), 7011.T(GUERRILLA), 7003.T(GUERRILLA)"
2024-11-15,138922,9869,129052,10,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6501.T(HOMERUN), 6857.T(HOMERUN), 6752.T(HOMERUN), 6301.T(HOMERUN), 7012.T(GUERRILLA), 8306.T(GUERRILLA), 8001.T(GUERRILLA), 7011.T(GUERRILLA)"
2024-11-18,137460,28640,108819,7,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6501.T(HOMERUN), 6752.T(HOMERUN), 8306.T(GUERRILLA), 8001.T(GUERRILLA), 7011.T(GUERRILLA)"
2024-11-19,139180,25801,113378,8,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6501.T(HOMERUN), 6752.T(HOMERUN), 8306.T(GUERRILLA), 8001.T(GUERRILLA), 7011.T(GUERRILLA), 7003.T(GUERRILLA)"
2024-11-20,138311,27246,111064,8,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6501.T(HOMERUN), 6752.T(HOMERUN), 8306.T(GUERRILLA), 8001.T(GUERRILLA), 7011.T(GUERRILLA), 7003.T(GUERRILLA)"
2024-11-21,137901,34735,103166,7,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6752.T(HOMERUN), 8306.T(GUERRILLA), 8001.T(GUERRILLA), 7011.T(GUERRILLA), 7003.T(GUERRILLA)"
2024-11-22,139168,34735,104432,7,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6752.T(HOMERUN), 8306.T(GUERRILLA), 8001.T(GUERRILLA), 7011.T(GUERRILLA), 7003.T(GUERRILLA)"
2024-11-25,139052,42078,96974,6,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6752.T(HOMERUN), 8306.T(GUERRILLA), 7011.T(GUERRILLA), 7003.T(GUERRILLA)"
2024-11-26,137835,27337,110497,6,"7751.T(GUERRILLA), 6954.T(HOMERUN), 6752.T(HOMERUN), 8306.T(GUERRILLA), 7011.T(GUERRILLA), 7003.T(GUERRILLA)"
2024-11-27,134773,70862,63910,3,"7751.T(GUERRILLA), 6954.T(HOMERUN), 8306.T(GUERRILLA)"
2024-11-28,134221,47306,86915,3,"7751.T(GUERRILLA), 8306.T(GUERRILLA), 6301.T(GUERRILLA)"
2024-11-29,133397,47306,86091,3,"7751.T(GUERRILLA), 8306.T(GUERRILLA), 6301.T(GUERRILLA)"
2024-12-02,134153,47306,86847,3,"7751.T(GUERRILLA), 8306.T(GUERRILLA), 6301.T(GUERRILLA)"
2024-12-03,135081,13135,121946,5,"7751.T(GUERRILLA), 8306.T(GUERRILLA), 6301.T(GUERRILLA), 6758.T(HOMERUN), 6501.T(HOMERUN)"
2024-12-04,134821,9172,125648,5,"7751.T(GUERRILLA), 6301.T(GUERRILLA), 6758.T(HOMERUN), 6501.T(HOMERUN), 8001.T(HOMERUN)"
2024-12-05,135718,9172,126545,5,"7751.T(GUERRILLA), 6301.T(GUERRILLA), 6758.T(HOMERUN), 6501.T(HOMERUN), 8001.T(HOMERUN)"
2024-12-06,135735,9172,126562,5,"7751.T(GUERRILLA), 6301.T(GUERRILLA), 6758.T(HOMERUN), 6501.T(HOMERUN), 8001.T(HOMERUN)"
2024-12-09,136522,9172,127349,5,"7751.T(GUERRILLA), 6301.T(GUERRILLA), 6758.T(HOMERUN), 6501.T(HOMERUN), 8001.T(HOMERUN)"
2024-12-10,138490,18026,120463,5,"7751.T(GUERRILLA), 6758.T(HOMERUN), 6501.T(HOMERUN), 8001.T(HOMERUN), 8035.T(HOMERUN)"
2024-12-11,138495,6115,132380,7,"7751.T(GUERRILLA), 6758.T(HOMERUN), 6501.T(HOMERUN), 8001.T(HOMERUN), 8035.T(HOMERUN), 7269.T(GUERRILLA), 7259.T(GUERRILLA)"
2024-12-12,140455,6115,134339,7,"7751.T(GUERRILLA), 6758.T(HOMERUN), 6501.T(HOMERUN), 8001.T(HOMERUN), 8035.T(HOMERUN), 7269.T(GUERRILLA), 7259.T(GUERRILLA)"
2024-12-13,138028,25936,112092,6,"7751.T(GUERRILLA), 6501.T(HOMERUN), 8001.T(HOMERUN), 8035.T(HOMERUN), 7269.T(GUERRILLA), 7259.T(GUERRILLA)"
2024-12-16,137796,16424,121372,7,"7751.T(GUERRILLA), 6501.T(HOMERUN), 8001.T(HOMERUN), 8035.T(HOMERUN), 7269.T(GUERRILLA), 7259.T(GUERRILLA), 6857.T(GUERRILLA)"
2024-12-17,136994,25433,111561,6,"7751.T(GUERRILLA), 6501.T(HOMERUN), 8001.T(HOMERUN), 8035.T(HOMERUN), 7269.T(GUERRILLA), 7259.T(GUERRILLA)"
2024-12-18,137156,25433,111723,6,"7751.T(GUERRILLA), 6501.T(HOMERUN), 8001.T(HOMERUN), 8035.T(HOMERUN), 7269.T(GUERRILLA), 7259.T(GUERRILLA)"
2024-12-19,136290,42233,94056,4,"7751.T(GUERRILLA), 7269.T(GUERRILLA), 7259.T(GUERRILLA), 7201.T(HOMERUN)"
2024-12-20,137330,24263,113067,5,"7269.T(GUERRILLA), 7259.T(GUERRILLA), 7201.T(HOMERUN), 7270.T(HOMERUN), 6301.T(HOMERUN)"
2024-12-23,138924,16029,122895,6,"7269.T(GUERRILLA), 7259.T(GUERRILLA), 7201.T(HOMERUN), 7270.T(HOMERUN), 6301.T(HOMERUN), 7203.T(HOMERUN)"
2024-12-24,141443,16029,125413,6,"7269.T(GUERRILLA), 7259.T(GUERRILLA), 7201.T(HOMERUN), 7270.T(HOMERUN), 6301.T(HOMERUN), 7203.T(HOMERUN)"
2024-12-25,144938,16029,128909,6,"7269.T(GUERRILLA), 7259.T(GUERRILLA), 7201.T(HOMERUN), 7270.T(HOMERUN), 6301.T(HOMERUN), 7203.T(HOMERUN)"
2024-12-26,149422,16029,133392,6,"7269.T(GUERRILLA), 7259.T(GUERRILLA), 7201.T(HOMERUN), 7270.T(HOMERUN), 6301.T(HOMERUN), 7203.T(HOMERUN)"
2024-12-27,148279,33452,114827,6,"7269.T(GUERRILLA), 7259.T(GUERRILLA), 7270.T(HOMERUN), 6301.T(HOMERUN), 7203.T(HOMERUN), 7751.T(GUERRILLA)"
2024-12-30,148073,33452,114621,6,"7269.T(GUERRILLA), 7259.T(GUERRILLA), 7270.T(HOMERUN), 6301.T(HOMERUN), 7203.T(HOMERUN), 7751.T(GUERRILLA)"
2025-01-06,146663,40269,106394,4,"7259.T(GUERRILLA), 7270.T(HOMERUN), 6301.T(HOMERUN), 6254.T(HOMERUN)"
