Date,Total_Equity,Cash,Holdings_Value,Positions_Count,Holdings_Detail
2017-06-07,73908,1634,72274,1,4063.T
2017-06-08,72950,1634,71316,1,4063.T
2017-06-09,73057,1634,71422,1,4063.T
2017-06-12,72560,1634,70925,1,4063.T
2017-06-13,72404,1634,70769,1,4063.T
2017-06-14,72314,1651,70663,1,4063.T
2017-06-15,72300,1651,70648,1,4063.T
2017-06-16,72115,1651,70464,1,4063.T
2017-06-19,73038,1651,71386,1,4063.T
2017-06-20,73783,1651,72132,1,4063.T
2017-06-21,73109,1651,71457,1,4063.T
2017-06-22,73038,1651,71386,1,4063.T
2017-06-23,73215,1651,71564,1,4063.T
2017-06-26,73286,1651,71635,1,4063.T
2017-06-27,73464,1651,71812,1,4063.T
2017-06-28,74173,1651,72522,1,4063.T
2017-06-29,74883,1651,73231,1,4063.T
2017-06-30,73925,1651,72274,1,4063.T
2017-07-03,73605,1651,71954,1,4063.T
2017-07-04,72990,633,72356,1,1605.T
2017-07-05,72134,633,71500,1,1605.T
2017-07-06,71278,633,70644,1,1605.T
2017-07-07,71014,633,70381,1,1605.T
2017-07-10,70916,633,70282,1,1605.T
2017-07-11,71212,633,70578,1,1605.T
2017-07-12,71311,633,70677,1,1605.T
2017-07-13,71706,633,71072,1,1605.T
2017-07-14,71936,633,71303,1,1605.T
2017-07-17,71936,633,71303,1,1605.T
2017-07-18,72167,633,71533,1,1605.T
2017-07-19,71969,633,71336,1,1605.T
2017-07-20,72660,633,72027,1,1605.T
2017-07-21,71574,633,70941,1,1605.T
2017-07-24,70883,633,70249,1,1605.T
2017-07-25,70751,633,70118,1,1605.T
2017-07-26,71574,633,70941,1,1605.T
2017-07-27,71574,633,70941,1,1605.T
2017-07-28,71772,633,71138,1,1605.T
2017-07-31,71278,633,70644,1,1605.T
2017-08-01,71541,633,70908,1,1605.T
2017-08-02,71212,633,70578,1,1605.T
2017-08-03,71574,633,70941,1,1605.T
2017-08-04,70949,633,70315,1,1605.T
2017-08-07,70982,633,70348,1,1605.T
2017-08-08,71442,633,70809,1,1605.T
2017-08-09,70136,790,69346,1,2768.T
2017-08-10,70136,790,69346,1,2768.T
2017-08-11,70136,790,69346,1,2768.T
2017-08-14,69186,790,68396,1,2768.T
2017-08-15,68949,790,68159,1,2768.T
2017-08-16,68474,790,67684,1,2768.T
2017-08-17,69661,790,68871,1,2768.T
2017-08-18,68711,790,67921,1,2768.T
2017-08-21,68304,858,67446,1,2768.T
2017-08-22,68779,858,67921,1,2768.T
2017-08-23,68779,858,67921,1,2768.T
2017-08-24,68542,858,67684,1,2768.T
2017-08-25,68542,858,67684,1,2768.T
2017-08-28,69729,858,68871,1,2768.T
2017-08-29,69492,858,68634,1,2768.T
2017-08-30,69967,858,69109,1,2768.T
2017-08-31,70917,858,70059,1,2768.T
2017-09-01,70204,858,69346,1,2768.T
2017-09-04,69967,858,69109,1,2768.T
2017-09-05,69492,858,68634,1,2768.T
2017-09-06,69729,858,68871,1,2768.T
2017-09-07,69729,858,68871,1,2768.T
2017-09-08,69254,858,68396,1,2768.T
2017-09-11,70917,858,70059,1,2768.T
2017-09-12,72104,858,71246,1,2768.T
2017-09-13,73291,858,72433,1,2768.T
2017-09-14,72579,858,71721,1,2768.T
2017-09-15,72341,858,71483,1,2768.T
2017-09-18,72341,858,71483,1,2768.T
2017-09-19,73766,858,72908,1,2768.T
2017-09-20,74326,705,73621,1,2768.T
2017-09-21,74564,705,73858,1,2768.T
2017-09-22,73376,705,72671,1,2768.T
2017-09-25,73614,705,72908,1,2768.T
2017-09-26,74326,705,73621,1,2768.T
2017-09-27,73843,705,73138,1,2768.T
2017-09-28,75533,705,74828,1,2768.T
2017-09-29,75775,705,75069,1,2768.T
2017-10-02,76257,705,75552,1,2768.T
2017-10-03,76257,705,75552,1,2768.T
2017-10-04,74809,705,74104,1,2768.T
2017-10-05,75292,705,74586,1,2768.T
2017-10-06,76016,705,75311,1,2768.T
2017-10-09,76016,705,75311,1,2768.T
2017-10-10,74424,561,73862,1,2768.T
2017-10-11,75148,561,74586,1,2768.T
2017-10-12,75872,561,75311,1,2768.T
2017-10-13,76596,561,76035,1,2768.T
2017-10-16,77320,561,76759,1,2768.T
2017-10-17,77562,561,77000,1,2768.T
2017-10-18,77803,561,77242,1,2768.T
2017-10-19,77803,561,77242,1,2768.T
2017-10-20,77803,561,77242,1,2768.T
2017-10-23,79251,561,78690,1,2768.T
2017-10-24,80089,881,79207,1,1605.T
2017-10-25,79591,881,78710,1,1605.T
2017-10-26,79491,881,78610,1,1605.T
2017-10-27,79923,881,79041,1,1605.T
2017-10-30,80785,881,79904,1,1605.T
2017-10-31,80785,881,79904,1,1605.T
2017-11-01,82676,881,81795,1,1605.T
2017-11-02,84268,881,83387,1,1605.T
2017-11-03,84268,881,83387,1,1605.T
2017-11-06,85905,508,85397,1,1605.T
2017-11-07,89024,508,88516,1,1605.T
2017-11-08,89494,508,88986,1,1605.T
2017-11-09,90400,508,89891,1,1605.T
2017-11-10,91272,508,90764,1,1605.T
2017-11-13,89762,508,89254,1,1605.T
2017-11-14,89762,508,89254,1,1605.T
2017-11-15,88153,114,88039,1,4568.T
2017-11-16,90391,114,90277,1,4568.T
2017-11-17,90900,114,90786,1,4568.T
2017-11-20,90018,114,89904,1,4568.T
2017-11-21,89662,114,89548,1,4568.T
2017-11-22,89391,114,89277,1,4568.T
2017-11-23,89391,114,89277,1,4568.T
2017-11-24,90018,114,89904,1,4568.T
2017-11-27,89425,114,89311,1,4568.T
2017-11-28,89425,114,89311,1,4568.T
2017-11-29,89188,114,89073,1,4568.T
2017-11-30,91934,114,91820,1,4568.T
2017-12-01,92019,114,91905,1,4568.T
2017-12-04,92765,114,92651,1,4568.T
2017-12-05,92748,114,92634,1,4568.T
2017-12-06,91612,114,91498,1,4568.T
2017-12-07,91239,114,91125,1,4568.T
2017-12-08,92884,114,92769,1,4568.T
2017-12-11,93782,114,93668,1,4568.T
2017-12-12,93969,114,93854,1,4568.T
2017-12-13,95698,114,95584,1,4568.T
2017-12-14,96529,114,96414,1,4568.T
2017-12-15,96715,1002,95712,1,3092.T
2017-12-18,98333,1002,97330,1,3092.T
2017-12-19,99276,1002,98274,1,3092.T
2017-12-20,100759,1002,99756,1,3092.T
2017-12-21,98333,1002,97330,1,3092.T
2017-12-22,96445,1002,95443,1,3092.T
2017-12-25,96445,1002,95443,1,3092.T
2017-12-26,96850,1002,95847,1,3092.T
2017-12-27,96311,1002,95308,1,3092.T
2017-12-28,94423,1002,93421,1,3092.T
2017-12-29,93345,1002,92342,1,3092.T
2018-01-01,93345,1002,92342,1,3092.T
2018-01-02,93345,1002,92342,1,3092.T
2018-01-03,93345,1002,92342,1,3092.T
2018-01-04,95097,1002,94095,1,3092.T
2018-01-05,95367,1002,94364,1,3092.T
2018-01-08,95367,1002,94364,1,3092.T
2018-01-09,95367,1002,94364,1,3092.T
2018-01-10,92420,5,92415,1,4543.T
2018-01-11,91925,5,91919,1,4543.T
2018-01-12,91098,5,91093,1,4543.T
2018-01-15,91098,5,91093,1,4543.T
2018-01-16,92255,5,92250,1,4543.T
2018-01-17,90437,5,90431,1,4543.T
2018-01-18,90271,1991,88280,1,4063.T
2018-01-19,90914,1991,88923,1,4063.T
2018-01-22,91271,1991,89280,1,4063.T
2018-01-23,92271,1991,90280,1,4063.T
2018-01-24,91985,1991,89994,1,4063.T
2018-01-25,91343,1991,89351,1,4063.T
2018-01-26,91343,1991,89351,1,4063.T
2018-01-29,95485,1991,93494,1,4063.T
2018-01-30,92553,646,91907,1,2222.T
2018-01-31,92553,646,91907,1,2222.T
2018-02-01,96013,646,95367,1,2222.T
2018-02-02,94629,646,93983,1,2222.T
2018-02-05,90813,90813,0,0,
2018-02-06,90813,1082,89730,1,2768.T
2018-02-07,90551,1082,89468,1,2768.T
2018-02-08,91075,1082,89993,1,2768.T
2018-02-09,89145,869,88275,1,2768.T
2018-02-12,89145,869,88275,1,2768.T
2018-02-13,87333,869,86463,1,2768.T
2018-02-14,87592,869,86722,1,2768.T
2018-02-15,88368,869,87499,1,2768.T
2018-02-16,88368,869,87499,1,2768.T
2018-02-19,90698,869,89828,1,2768.T
2018-02-20,90439,869,89570,1,2768.T
2018-02-21,89922,869,89052,1,2768.T
2018-02-22,87333,869,86463,1,2768.T
2018-02-23,89922,869,89052,1,2768.T
2018-02-26,91734,869,90864,1,2768.T
2018-02-27,93028,869,92158,1,2768.T
2018-02-28,91993,869,91123,1,2768.T
2018-03-01,90698,869,89828,1,2768.T
2018-03-02,89145,869,88275,1,2768.T
2018-03-05,88304,88304,0,0,
2018-03-06,88304,1060,87244,1,4543.T
2018-03-07,90045,1060,88985,1,4543.T
2018-03-08,91154,1060,90094,1,4543.T
2018-03-09,91470,1060,90410,1,4543.T
2018-03-12,91312,1060,90252,1,4543.T
2018-03-13,90679,1060,89619,1,4543.T
2018-03-14,88807,83,88724,1,6027.T
2018-03-15,95900,83,95817,1,6027.T
2018-03-16,92784,83,92701,1,6027.T
2018-03-19,87741,83,87658,1,6027.T
2018-03-20,85137,494,84643,1,4568.T
2018-03-21,85137,494,84643,1,4568.T
2018-03-22,82994,494,82499,1,4568.T
2018-03-23,80149,80149,0,0,
2018-03-26,80149,80149,0,0,
2018-03-27,80149,1434,78715,1,2413.T
2018-03-28,80250,1434,78816,1,2413.T
2018-03-29,82521,1434,81087,1,2413.T
2018-03-30,81848,1434,80414,1,2413.T
2018-04-02,81932,1434,80498,1,2413.T
2018-04-03,82101,1434,80666,1,2413.T
2018-04-04,81596,1434,80162,1,2413.T
2018-04-05,82942,1434,81508,1,2413.T
2018-04-06,83951,1434,82517,1,2413.T
2018-04-09,83026,1434,81592,1,2413.T
2018-04-10,83194,1434,81760,1,2413.T
2018-04-11,79269,964,78305,1,1605.T
2018-04-12,79384,964,78419,1,1605.T
2018-04-13,80496,964,79531,1,1605.T
2018-04-16,80496,964,79531,1,1605.T
2018-04-17,81095,964,80130,1,1605.T
2018-04-18,80524,964,79559,1,1605.T
2018-04-19,81380,964,80415,1,1605.T
2018-04-20,81893,964,80928,1,1605.T
2018-04-23,81152,964,80187,1,1605.T
2018-04-24,81722,964,80757,1,1605.T
2018-04-25,80296,964,79331,1,1605.T
2018-04-26,80496,964,79531,1,1605.T
2018-04-27,80952,964,79987,1,1605.T
2018-04-30,80952,964,79987,1,1605.T
2018-05-01,82663,964,81698,1,1605.T
2018-05-02,80667,964,79702,1,1605.T
2018-05-03,80667,964,79702,1,1605.T
2018-05-04,80667,964,79702,1,1605.T
2018-05-07,81351,964,80386,1,1605.T
2018-05-08,80125,964,79160,1,1605.T
2018-05-09,80923,964,79959,1,1605.T
2018-05-10,83604,964,82639,1,1605.T
2018-05-11,79897,964,78932,1,1605.T
2018-05-14,78979,6,78973,1,5411.T
2018-05-15,80147,6,80140,1,5411.T
2018-05-16,80804,6,80798,1,5411.T
2018-05-17,81594,6,81587,1,5411.T
2018-05-18,81791,6,81784,1,5411.T
2018-05-21,81018,6,81012,1,5411.T
2018-05-22,81594,6,81587,1,5411.T
2018-05-23,79067,1227,77840,1,4063.T
2018-05-24,78793,1227,77566,1,4063.T
2018-05-25,78656,1227,77429,1,4063.T
2018-05-28,78622,1227,77395,1,4063.T
2018-05-29,76822,497,76324,1,2222.T
2018-05-30,77490,497,76992,1,2222.T
2018-05-31,78426,497,77928,1,2222.T
2018-06-01,78025,497,77527,1,2222.T
2018-06-04,79228,497,78730,1,2222.T
2018-06-05,79228,497,78730,1,2222.T
2018-06-06,78960,497,78463,1,2222.T
2018-06-07,78693,497,78195,1,2222.T
2018-06-08,78693,497,78195,1,2222.T
2018-06-11,79361,497,78864,1,2222.T
2018-06-12,79629,497,79131,1,2222.T
2018-06-13,83238,497,82740,1,2222.T
2018-06-14,84441,497,83943,1,2222.T
2018-06-15,83104,497,82606,1,2222.T
2018-06-18,80970,871,80099,1,2768.T
2018-06-19,81166,871,80294,1,2768.T
2018-06-20,78697,935,77761,1,3092.T
2018-06-21,79528,935,78592,1,3092.T
2018-06-22,81191,935,80255,1,3092.T
2018-06-25,82207,935,81271,1,3092.T
2018-06-26,78420,935,77484,1,3092.T
2018-06-27,78328,935,77392,1,3092.T
2018-06-28,75725,1255,74470,1,3993.T
2018-06-29,76165,1255,74910,1,3993.T
2018-07-02,75065,1255,73810,1,3993.T
2018-07-03,70322,70322,0,0,
2018-07-04,70322,70322,0,0,
2018-07-05,70322,70322,0,0,
2018-07-06,70322,70322,0,0,
2018-07-09,70322,70322,0,0,
2018-07-10,70322,419,69902,1,3092.T
2018-07-11,70780,419,70361,1,3092.T
2018-07-12,71010,419,70591,1,3092.T
2018-07-13,72310,419,71891,1,3092.T
2018-07-16,72310,419,71891,1,3092.T
2018-07-17,71928,419,71509,1,3092.T
2018-07-18,74299,419,73879,1,3092.T
2018-07-19,72616,419,72197,1,3092.T
2018-07-20,72387,419,71967,1,3092.T
2018-07-23,70780,419,70361,1,3092.T
2018-07-24,72157,419,71738,1,3092.T
2018-07-25,72616,419,72197,1,3092.T
2018-07-26,72310,419,71891,1,3092.T
2018-07-27,70016,419,69597,1,3092.T
2018-07-30,68945,419,68526,1,3092.T
2018-07-31,67516,208,67308,1,3092.T
2018-08-01,62277,902,61374,1,3092.T
2018-08-02,58247,902,57344,1,3092.T
2018-08-03,58530,902,57627,1,3092.T
2018-08-06,57964,902,57061,1,3092.T
2018-08-07,57027,650,56377,1,6702.T
2018-08-08,57238,650,56587,1,6702.T
2018-08-09,57027,650,56377,1,6702.T
2018-08-10,56729,650,56078,1,6702.T
2018-08-13,55384,55384,0,0,
2018-08-14,55384,55384,0,0,
2018-08-15,55384,55384,0,0,
2018-08-16,55384,55384,0,0,
2018-08-17,55384,55384,0,0,
2018-08-20,55384,55384,0,0,
2018-08-21,55384,55384,0,0,
2018-08-22,55384,55384,0,0,
2018-08-23,55384,55384,0,0,
2018-08-24,55384,55384,0,0,
2018-08-27,55384,55384,0,0,
2018-08-28,55384,55384,0,0,
2018-08-29,55384,55384,0,0,
2018-08-30,55384,1387,53997,1,5411.T
2018-08-31,54694,1387,53306,1,5411.T
2018-09-03,54069,1387,52681,1,5411.T
2018-09-04,53773,1387,52385,1,5411.T
2018-09-05,53477,1387,52089,1,5411.T
2018-09-06,53159,1387,51771,1,5411.T
2018-09-07,53225,1387,51837,1,5411.T
2018-09-10,53170,1387,51782,1,5411.T
2018-09-11,52121,805,51316,1,4543.T
2018-09-12,52440,805,51634,1,4543.T
2018-09-13,51883,805,51077,1,4543.T
2018-09-14,52042,805,51236,1,4543.T
2018-09-17,52042,805,51236,1,4543.T
2018-09-18,53474,805,52668,1,4543.T
2018-09-19,52758,805,51952,1,4543.T
2018-09-20,52917,805,52111,1,4543.T
2018-09-21,54031,805,53225,1,4543.T
2018-09-24,54031,805,53225,1,4543.T
2018-09-25,53076,805,52270,1,4543.T
2018-09-26,54490,805,53684,1,4543.T
2018-09-27,53851,805,53045,1,4543.T
2018-09-28,54570,805,53764,1,4543.T
2018-10-01,55289,805,54483,1,4543.T
2018-10-02,56088,805,55282,1,4543.T
2018-10-03,56567,805,55762,1,4543.T
2018-10-04,56923,2006,54917,1,5713.T
2018-10-05,55399,2006,53393,1,5713.T
2018-10-08,55399,2006,53393,1,5713.T
2018-10-09,54092,23221,30871,1,5713.T
2018-10-10,54124,483,53641,2,"5713.T, 6503.T"
2018-10-11,51882,142,51740,1,6027.T
2018-10-12,53507,142,53365,1,6027.T
2018-10-15,50972,142,50830,1,6027.T
2018-10-16,50127,142,49985,1,6027.T
2018-10-17,50712,142,50570,1,6027.T
2018-10-18,49087,142,48945,1,6027.T
2018-10-19,47193,47193,0,0,
2018-10-22,47193,47193,0,0,
2018-10-23,47193,47193,0,0,
2018-10-24,47193,47193,0,0,
2018-10-25,47193,47193,0,0,
2018-10-26,47193,47193,0,0,
2018-10-29,47193,47193,0,0,
2018-10-30,47193,47193,0,0,
2018-10-31,47193,47193,0,0,
2018-11-01,47193,47193,0,0,
2018-11-02,47193,47193,0,0,
2018-11-05,47193,47193,0,0,
2018-11-06,47193,47193,0,0,
2018-11-07,47193,47193,0,0,
2018-11-08,47193,47193,0,0,
2018-11-09,47193,47193,0,0,
2018-11-12,47193,47193,0,0,
2018-11-13,47193,47193,0,0,
2018-11-14,47193,47193,0,0,
2018-11-15,47193,47193,0,0,
2018-11-16,47193,47193,0,0,
2018-11-19,47193,47193,0,0,
2018-11-20,47193,47193,0,0,
2018-11-21,47193,47193,0,0,
2018-11-22,47193,47193,0,0,
2018-11-23,47193,47193,0,0,
2018-11-26,47193,47193,0,0,
2018-11-27,47193,1026,46166,1,6506.T
2018-11-28,50074,1026,49048,1,6506.T
2018-11-29,50760,1026,49734,1,6506.T
2018-11-30,49594,1026,48567,1,6506.T
