Date,Total_Equity,Cash,Holdings_Value,Positions_Count,Holdings_Detail,Market_Mode
2024-06-04,117746,3423,114322,1,8316.T(35),GUERRILLA
2024-06-05,116419,1920,114498,1,2768.T(31),GUERRILLA
2024-06-06,115896,1920,113975,1,2768.T(31),GUERRILLA
2024-06-07,116158,377,115781,2,"2768.T(31), 8306.T(1)",HOMERUN
2024-06-10,117113,377,116736,2,"2768.T(31), 8306.T(1)",HOMERUN
2024-06-11,117387,377,117010,2,"2768.T(31), 8306.T(1)",HOMERUN
2024-06-12,116299,377,115922,2,"2768.T(31), 8306.T(1)",HOMERUN
2024-06-13,114427,2486,111940,2,"8306.T(1), 6758.T(42)",HOMERUN
2024-06-14,112491,184,112307,2,"6758.T(42), 7013.T(7)",HOMERUN
2024-06-17,110636,106941,3694,1,7013.T(7),GUERRILLA
2024-06-18,110642,106941,3700,1,7013.T(7),GUERRILLA
2024-06-19,110719,930,109788,2,"7013.T(7), 7532.T(140)",GUERRILLA
2024-06-20,108926,3822,105103,2,"7013.T(7), 9101.T(24)",GUERRILLA
2024-06-21,110109,1713,108395,3,"7013.T(7), 9101.T(24), 9107.T(1)",GUERRILLA
2024-06-24,109705,1713,107992,3,"7013.T(7), 9101.T(24), 9107.T(1)",GUERRILLA
2024-06-25,110820,1713,109106,3,"7013.T(7), 9101.T(24), 9107.T(1)",GUERRILLA
2024-06-26,109518,1713,107804,3,"7013.T(7), 9101.T(24), 9107.T(1)",GUERRILLA
2024-06-27,109461,1713,107747,3,"7013.T(7), 9101.T(24), 9107.T(1)",GUERRILLA
2024-06-28,111918,1713,110204,3,"7013.T(7), 9101.T(24), 9107.T(1)",GUERRILLA
2024-07-01,115448,3949,111499,2,"7013.T(7), 9101.T(24)",GUERRILLA
2024-07-02,116393,111441,4951,1,7013.T(7),GUERRILLA
2024-07-03,116711,111441,5269,1,7013.T(7),GUERRILLA
2024-07-04,117036,111441,5594,1,7013.T(7),GUERRILLA
2024-07-05,116962,111441,5520,1,7013.T(7),GUERRILLA
2024-07-08,116939,116939,0,0,,GUERRILLA
2024-07-09,116939,116939,0,0,,GUERRILLA
2024-07-10,116939,116939,0,0,,GUERRILLA
2024-07-11,116939,116939,0,0,,GUERRILLA
2024-07-12,116939,1912,115026,1,5032.T(46),GUERRILLA
2024-07-16,114612,114612,0,0,,GUERRILLA
2024-07-17,114612,114612,0,0,,GUERRILLA
2024-07-18,114612,114612,0,0,,GUERRILLA
2024-07-19,114612,114612,0,0,,GUERRILLA
2024-07-22,114612,114612,0,0,,GUERRILLA
2024-07-23,114612,1043,113569,1,9107.T(51),GUERRILLA
2024-07-24,112223,1347,110876,1,6981.T(32),HOMERUN
2024-07-25,106947,596,106351,1,6758.T(40),HOMERUN
2024-07-26,105401,596,104805,1,6758.T(40),HOMERUN
2024-07-29,106392,596,105796,1,6758.T(40),HOMERUN
2024-07-30,108731,596,108134,1,6758.T(40),HOMERUN
2024-07-31,107858,596,107262,1,6758.T(40),HOMERUN
2024-08-01,104331,596,103734,1,6758.T(40),HOMERUN
2024-08-02,100596,1126,99469,1,6702.T(42),HOMERUN
2024-08-05,97726,371,97354,1,7013.T(164),HOMERUN
2024-08-06,107653,371,107281,1,7013.T(164),HOMERUN
2024-08-07,116405,371,116033,1,7013.T(164),HOMERUN
2024-08-08,114655,371,114283,1,7013.T(164),HOMERUN
2024-08-09,114609,371,114237,1,7013.T(164),HOMERUN
2024-08-13,121656,371,121284,1,7013.T(164),HOMERUN
2024-08-14,124489,371,124117,1,7013.T(164),HOMERUN
2024-08-15,126954,371,126582,1,7013.T(164),HOMERUN
2024-08-16,134209,371,133837,1,7013.T(164),HOMERUN
2024-08-19,132044,371,131672,1,7013.T(164),HOMERUN
2024-08-20,133218,371,132846,1,7013.T(164),HOMERUN
2024-08-21,128497,371,128125,1,7013.T(164),HOMERUN
2024-08-22,136051,371,135679,1,7013.T(164),HOMERUN
2024-08-23,140842,371,140470,1,7013.T(164),HOMERUN
2024-08-26,136627,371,136255,1,7013.T(164),HOMERUN
2024-08-27,139782,371,139410,1,7013.T(164),HOMERUN
2024-08-28,138492,371,138120,1,7013.T(164),HOMERUN
2024-08-29,142914,371,142542,1,7013.T(164),HOMERUN
2024-08-30,146346,371,145974,1,7013.T(164),HOMERUN
2024-09-02,154407,371,154035,1,7013.T(164),HOMERUN
2024-09-03,153785,371,153413,1,7013.T(164),HOMERUN
2024-09-04,143030,371,142658,1,7013.T(164),HOMERUN
2024-09-05,143836,371,143464,1,7013.T(164),HOMERUN
2024-09-06,140516,284,140231,1,6702.T(51),HOMERUN
2024-09-09,141975,284,141690,1,6702.T(51),HOMERUN
2024-09-10,140566,284,140281,1,6702.T(51),HOMERUN
2024-09-11,141271,284,140986,1,6702.T(51),HOMERUN
2024-09-12,147485,284,147200,1,6702.T(51),HOMERUN
2024-09-13,144365,284,144080,1,6702.T(51),HOMERUN
2024-09-17,147787,284,147502,1,6702.T(51),HOMERUN
2024-09-18,145497,284,145212,1,6702.T(51),HOMERUN
2024-09-19,147334,284,147049,1,6702.T(51),HOMERUN
2024-09-20,146327,284,146042,1,6702.T(51),HOMERUN
2024-09-24,148063,284,147778,1,6702.T(51),HOMERUN
2024-09-25,143711,284,143426,1,6702.T(51),HOMERUN
2024-09-26,147686,284,147401,1,6702.T(51),HOMERUN
2024-09-27,153171,284,152887,1,6702.T(51),HOMERUN
2024-09-30,148697,284,148412,1,6702.T(51),HOMERUN
2024-10-01,154082,284,153797,1,6702.T(51),HOMERUN
2024-10-02,150391,284,150106,1,6702.T(51),HOMERUN
2024-10-03,152363,284,152078,1,6702.T(51),HOMERUN
2024-10-04,151908,284,151623,1,6702.T(51),HOMERUN
2024-10-07,153222,284,152937,1,6702.T(51),HOMERUN
2024-10-08,156104,284,155819,1,6702.T(51),HOMERUN
2024-10-09,159643,284,159358,1,6702.T(51),HOMERUN
2024-10-10,159845,284,159560,1,6702.T(51),HOMERUN
2024-10-11,158328,284,158043,1,6702.T(51),HOMERUN
2024-10-15,158733,284,158448,1,6702.T(51),HOMERUN
2024-10-16,157014,284,156729,1,6702.T(51),HOMERUN
2024-10-17,155497,284,155212,1,6702.T(51),GUERRILLA
2024-10-18,156609,284,156324,1,6702.T(51),GUERRILLA
2024-10-21,154941,284,154656,1,6702.T(51),GUERRILLA
2024-10-22,153506,2034,151472,1,4483.T(35),GUERRILLA
2024-10-23,150784,699,150084,1,4180.T(93),GUERRILLA
2024-10-24,147639,55,147583,1,3092.T(89),GUERRILLA
2024-10-25,145125,1415,143710,1,7751.T(30),HOMERUN
2024-10-28,147646,1415,146231,1,7751.T(30),HOMERUN
2024-10-29,148168,270,147897,2,"7751.T(30), 7013.T(1)",HOMERUN
2024-10-30,149671,270,149400,2,"7751.T(30), 7013.T(1)",HOMERUN
2024-10-31,146452,270,146181,2,"7751.T(30), 7013.T(1)",HOMERUN
2024-11-01,143583,270,143312,2,"7751.T(30), 7013.T(1)",HOMERUN
2024-11-05,145834,270,145563,2,"7751.T(30), 7013.T(1)",HOMERUN
2024-11-06,146568,270,146297,2,"7751.T(30), 7013.T(1)",HOMERUN
2024-11-07,148336,270,148065,2,"7751.T(30), 7013.T(1)",HOMERUN
2024-11-08,147508,270,147237,2,"7751.T(30), 7013.T(1)",HOMERUN
2024-11-11,147741,270,147470,2,"7751.T(30), 7013.T(1)",HOMERUN
2024-11-12,146627,270,146356,2,"7751.T(30), 7013.T(1)",HOMERUN
2024-11-13,145444,270,145173,2,"7751.T(30), 7013.T(1)",GUERRILLA
2024-11-14,148474,270,148203,2,"7751.T(30), 7013.T(1)",GUERRILLA
2024-11-15,147558,270,147287,2,"7751.T(30), 7013.T(1)",GUERRILLA
2024-11-18,145880,1503,144376,1,7751.T(30),GUERRILLA
2024-11-19,147503,1503,145999,1,7751.T(30),GUERRILLA
2024-11-20,146228,1503,144724,1,7751.T(30),GUERRILLA
2024-11-21,146199,1503,144695,1,7751.T(30),GUERRILLA
2024-11-22,147966,1503,146463,1,7751.T(30),GUERRILLA
2024-11-25,148024,149,147874,2,"7751.T(30), 9166.T(1)",GUERRILLA
2024-11-26,145788,1469,144318,1,7751.T(30),GUERRILLA
2024-11-27,145267,1469,143797,1,7751.T(30),GUERRILLA
2024-11-28,143847,1469,142377,1,7751.T(30),GUERRILLA
2024-11-29,142543,1469,141073,1,7751.T(30),GUERRILLA
2024-12-02,143586,1469,142116,1,7751.T(30),GUERRILLA
2024-12-03,145122,157,144964,2,"7751.T(30), 9166.T(1)",GUERRILLA
2024-12-04,142637,157,142479,2,"7751.T(30), 9166.T(1)",GUERRILLA
2024-12-05,144554,157,144396,2,"7751.T(30), 9166.T(1)",HOMERUN
2024-12-06,145451,157,145293,2,"7751.T(30), 9166.T(1)",HOMERUN
2024-12-09,146400,157,146242,2,"7751.T(30), 9166.T(1)",HOMERUN
2024-12-10,146887,1437,145449,1,7751.T(30),HOMERUN
2024-12-11,146336,202,146134,2,"7751.T(30), 7013.T(1)",HOMERUN
2024-12-12,148218,202,148016,2,"7751.T(30), 7013.T(1)",HOMERUN
2024-12-13,146947,1382,145565,1,7751.T(30),HOMERUN
2024-12-16,147556,1382,146173,1,7751.T(30),HOMERUN
2024-12-17,146512,1382,145130,1,7751.T(30),HOMERUN
2024-12-18,146976,1382,145594,1,7751.T(30),HOMERUN
2024-12-19,149005,32,148972,2,"7751.T(30), 9432.T(9)",HOMERUN
2024-12-20,151008,32,150975,2,"7751.T(30), 9432.T(9)",HOMERUN
2024-12-23,151875,32,151843,2,"7751.T(30), 9432.T(9)",HOMERUN
2024-12-24,152243,32,152211,2,"7751.T(30), 9432.T(9)",HOMERUN
2024-12-25,152473,32,152440,2,"7751.T(30), 9432.T(9)",HOMERUN
2024-12-26,152483,32,152450,2,"7751.T(30), 9432.T(9)",HOMERUN
2024-12-27,154241,32,154208,2,"7751.T(30), 9432.T(9)",HOMERUN
2024-12-30,153301,32,153268,2,"7751.T(30), 9432.T(9)",HOMERUN
2025-01-06,149731,32,149699,2,"7751.T(30), 9432.T(9)",GUERRILLA
2025-01-07,149942,32,149909,2,"7751.T(30), 9432.T(9)",HOMERUN
2025-01-08,150109,32,150076,2,"7751.T(30), 9432.T(9)",HOMERUN
2025-01-09,149718,32,149685,2,"7751.T(30), 9432.T(9)",HOMERUN
2025-01-10,147642,32,147610,2,"7751.T(30), 9432.T(9)",GUERRILLA
2025-01-14,146911,32,146878,2,"7751.T(30), 9432.T(9)",GUERRILLA
2025-01-15,146199,32,146167,2,"7751.T(30), 9432.T(9)",GUERRILLA
2025-01-16,146038,32,146006,2,"7751.T(30), 9432.T(9)",GUERRILLA
2025-01-17,145027,32,144994,2,"7751.T(30), 9432.T(9)",GUERRILLA
2025-01-20,146329,32,146296,2,"7751.T(30), 9432.T(9)",GUERRILLA
2025-01-21,145553,32,145521,2,"7751.T(30), 9432.T(9)",GUERRILLA
2025-01-22,145585,32,145552,2,"7751.T(30), 9432.T(9)",GUERRILLA
2025-01-23,146963,521,146442,2,"7751.T(30), 7532.T(1)",GUERRILLA
2025-01-24,147103,521,146582,2,"7751.T(30), 7532.T(1)",GUERRILLA
2025-01-27,147452,506,146945,2,"7751.T(30), 7532.T(1)",GUERRILLA
2025-01-28,147152,506,146645,2,"7751.T(30), 7532.T(1)",HOMERUN
2025-01-29,147823,506,147316,2,"7751.T(30), 7532.T(1)",HOMERUN
2025-01-30,150591,104,150487,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-01-31,149116,104,149011,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-02-03,146338,104,146233,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-02-04,150745,104,150641,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-02-05,147848,104,147744,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-02-06,145132,104,145027,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-02-07,141489,136,141353,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-02-10,143337,136,143200,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-02-12,148962,136,148826,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-02-13,153629,136,153493,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-02-14,153978,136,153842,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-02-17,152361,136,152224,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-02-18,152913,136,152777,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-02-19,154097,136,153961,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-02-20,151933,136,151797,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-02-21,152324,136,152187,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-02-25,152698,1391,151306,1,7751.T(30),HOMERUN
2025-02-26,152080,1391,150688,1,7751.T(30),HOMERUN
2025-02-27,151726,1391,150334,1,7751.T(30),HOMERUN
2025-02-28,150402,1391,149010,1,7751.T(30),HOMERUN
2025-03-03,153698,61,153636,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-03-04,152529,61,152467,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-03-05,151177,61,151115,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-03-06,153454,61,153393,2,"7751.T(30), 7013.T(1)",HOMERUN
2025-03-07,146552,1632,144919,1,7751.T(30),HOMERUN
2025-03-10,142873,1632,141240,1,7751.T(30),HOMERUN
2025-03-11,142196,1632,140563,1,7751.T(30),HOMERUN
2025-03-12,141283,1632,139651,1,7751.T(30),HOMERUN
2025-03-13,141136,1632,139504,1,7751.T(30),HOMERUN
2025-03-14,144962,1632,143330,1,7751.T(30),HOMERUN
2025-03-17,145963,1632,144330,1,7751.T(30),HOMERUN
2025-03-18,145816,181,145634,2,"7751.T(30), 7267.T(1)",HOMERUN
2025-03-19,146314,181,146132,2,"7751.T(30), 7267.T(1)",HOMERUN
2025-03-21,144771,181,144590,2,"7751.T(30), 7267.T(1)",HOMERUN
2025-03-24,142592,181,142411,2,"7751.T(30), 7267.T(1)",HOMERUN
2025-03-25,144094,181,143913,2,"7751.T(30), 7267.T(1)",HOMERUN
2025-03-26,144350,181,144168,2,"7751.T(30), 7267.T(1)",HOMERUN
2025-03-27,144815,181,144633,2,"7751.T(30), 7267.T(1)",HOMERUN
2025-03-28,143315,1544,141770,1,7751.T(30),HOMERUN
2025-03-31,139544,832,138712,1,8306.T(70),HOMERUN
2025-04-01,138372,832,137539,1,8306.T(70),HOMERUN
2025-04-02,135932,496,135435,1,8306.T(70),HOMERUN
2025-04-03,125068,2094,122973,1,7011.T(49),HOMERUN
2025-04-04,119694,449,119245,1,7013.T(86),HOMERUN
2025-04-07,106846,106846,0,0,,HOMERUN
2025-04-08,106846,1261,105584,1,7013.T(76),HOMERUN
2025-04-09,100061,100061,0,0,,HOMERUN
2025-04-10,100061,259,99801,1,7013.T(68),HOMERUN
2025-04-11,95459,330,95129,1,7013.T(66),HOMERUN
2025-04-14,93769,330,93438,1,7013.T(66),HOMERUN
2025-04-15,96116,330,95786,1,7013.T(66),HOMERUN
2025-04-16,95459,330,95129,1,7013.T(66),HOMERUN
2025-04-17,100765,330,100435,1,7013.T(66),HOMERUN
2025-04-18,98605,330,98275,1,7013.T(66),HOMERUN
2025-04-21,95600,330,95270,1,7013.T(66),HOMERUN
2025-04-22,95600,330,95270,1,7013.T(66),HOMERUN
2025-04-23,99873,330,99542,1,7013.T(66),GUERRILLA
2025-04-24,100107,330,99777,1,7013.T(66),GUERRILLA
2025-04-25,102314,330,101984,1,7013.T(66),GUERRILLA
2025-04-28,105038,330,104707,1,7013.T(66),GUERRILLA
2025-04-30,105038,330,104707,1,7013.T(66),GUERRILLA
2025-05-01,105319,330,104989,1,7013.T(66),GUERRILLA
2025-05-02,105742,330,105412,1,7013.T(66),GUERRILLA
2025-05-07,106634,330,106304,1,7013.T(66),GUERRILLA
2025-05-08,115414,330,115084,1,7013.T(66),GUERRILLA
2025-05-09,117668,330,117338,1,7013.T(66),GUERRILLA
2025-05-12,116870,330,116540,1,7013.T(66),GUERRILLA
2025-05-13,118279,330,117949,1,7013.T(66),GUERRILLA
2025-05-14,121941,330,121611,1,7013.T(66),GUERRILLA
2025-05-15,122598,330,122268,1,7013.T(66),GUERRILLA
2025-05-16,121753,330,121423,1,7013.T(66),GUERRILLA
2025-05-19,121002,330,120672,1,7013.T(66),GUERRILLA
2025-05-20,120251,330,119921,1,7013.T(66),GUERRILLA
2025-05-21,126777,330,126447,1,7013.T(66),GUERRILLA
2025-05-22,129501,330,129171,1,7013.T(66),GUERRILLA
2025-05-23,129829,330,129499,1,7013.T(66),GUERRILLA
2025-05-26,130346,330,130016,1,7013.T(66),GUERRILLA
2025-05-27,133445,330,133115,1,7013.T(66),GUERRILLA
2025-05-28,131801,330,131471,1,7013.T(66),GUERRILLA
2025-05-29,132036,330,131706,1,7013.T(66),GUERRILLA
2025-05-30,131661,330,131330,1,7013.T(66),GUERRILLA
2025-06-02,135605,330,135275,1,7013.T(66),GUERRILLA
2025-06-03,143822,330,143492,1,7013.T(66),GUERRILLA
2025-06-04,149832,330,149502,1,7013.T(66),GUERRILLA
2025-06-05,143024,330,142693,1,7013.T(66),GUERRILLA
2025-06-06,146357,330,146027,1,7013.T(66),GUERRILLA
2025-06-09,147155,330,146825,1,7013.T(66),GUERRILLA
2025-06-10,144244,330,143914,1,7013.T(66),GUERRILLA
2025-06-11,137573,137573,0,0,,GUERRILLA
2025-06-12,137573,137573,0,0,,GUERRILLA
2025-06-13,137573,137573,0,0,,GUERRILLA
2025-06-16,137573,3041,134532,1,6702.T(39),HOMERUN
2025-06-17,139243,56,139187,2,"6702.T(39), 6503.T(1)",HOMERUN
2025-06-18,138762,56,138706,2,"6702.T(39), 6503.T(1)",HOMERUN
2025-06-19,138277,56,138221,2,"6702.T(39), 6503.T(1)",HOMERUN
2025-06-20,135478,56,135422,2,"6702.T(39), 6503.T(1)",HOMERUN
2025-06-23,132764,56,132708,2,"6702.T(39), 6503.T(1)",HOMERUN
2025-06-24,134004,56,133948,2,"6702.T(39), 6503.T(1)",HOMERUN
2025-06-25,133908,56,133851,2,"6702.T(39), 6503.T(1)",HOMERUN
2025-06-26,134340,56,134283,2,"6702.T(39), 6503.T(1)",HOMERUN
2025-06-27,137614,56,137557,2,"6702.T(39), 6503.T(1)",HOMERUN
2025-06-30,139659,56,139603,2,"6702.T(39), 6503.T(1)",HOMERUN
2025-07-01,138486,56,138430,2,"6702.T(39), 6503.T(1)",HOMERUN
2025-07-02,135047,56,134990,2,"6702.T(39), 6503.T(1)",HOMERUN
2025-07-03,133935,56,133878,2,"6702.T(39), 6503.T(1)",HOMERUN
2025-07-04,137303,56,137247,2,"6702.T(39), 6503.T(1)",HOMERUN
2025-07-07,137197,56,137140,2,"6702.T(39), 6503.T(1)",HOMERUN
2025-07-08,135110,56,135053,2,"6702.T(39), 6503.T(1)",HOMERUN
2025-07-09,131852,452,131399,2,"6503.T(1), 6723.T(66)",HOMERUN
2025-07-10,128466,452,128013,2,"6503.T(1), 6723.T(66)",GUERRILLA
2025-07-11,130748,452,130295,2,"6503.T(1), 6723.T(66)",GUERRILLA
2025-07-14,130945,452,130492,2,"6503.T(1), 6723.T(66)",GUERRILLA
2025-07-15,127264,452,126811,2,"6503.T(1), 6723.T(66)",GUERRILLA
2025-07-16,124990,450,124539,2,"6503.T(1), 4180.T(82)",GUERRILLA
2025-07-17,127359,450,126908,2,"6503.T(1), 4180.T(82)",GUERRILLA
2025-07-18,133182,53542,79639,2,"6503.T(1), 4180.T(50)",GUERRILLA
2025-07-22,131735,1212,130522,2,"6503.T(1), 4180.T(85)",GUERRILLA
2025-07-23,135290,1212,134077,2,"6503.T(1), 4180.T(85)",GUERRILLA
2025-07-24,136117,1212,134905,2,"6503.T(1), 4180.T(85)",GUERRILLA
2025-07-25,135739,1212,134527,2,"6503.T(1), 4180.T(85)",GUERRILLA
2025-07-28,135887,1212,134674,2,"6503.T(1), 4180.T(85)",GUERRILLA
2025-07-29,134410,1212,133197,2,"6503.T(1), 4180.T(85)",GUERRILLA
2025-07-30,135360,1212,134147,2,"6503.T(1), 4180.T(85)",GUERRILLA
2025-07-31,136367,1212,135155,2,"6503.T(1), 4180.T(85)",GUERRILLA
2025-08-01,139325,1212,138113,2,"6503.T(1), 4180.T(85)",GUERRILLA
2025-08-04,139585,139585,0,0,,GUERRILLA
2025-08-05,139585,139585,0,0,,GUERRILLA
2025-08-06,139585,139585,0,0,,GUERRILLA
2025-08-07,139585,139585,0,0,,GUERRILLA
2025-08-08,139585,139585,0,0,,GUERRILLA
2025-08-12,139585,3755,135830,1,4478.T(34),GUERRILLA
2025-08-13,141455,3755,137700,1,4478.T(34),GUERRILLA
2025-08-14,127685,127685,0,0,,GUERRILLA
2025-08-15,127685,127685,0,0,,GUERRILLA
2025-08-18,127685,127685,0,0,,GUERRILLA
2025-08-19,127685,127685,0,0,,GUERRILLA
2025-08-20,127685,127685,0,0,,GUERRILLA
2025-08-21,127685,85,127600,1,7532.T(116),GUERRILLA
2025-08-22,127848,85,127762,1,7532.T(116),GUERRILLA
2025-08-25,127175,85,127089,1,7532.T(116),GUERRILLA
2025-08-26,126920,85,126834,1,7532.T(116),GUERRILLA
2025-08-27,126177,85,126092,1,7532.T(116),GUERRILLA
2025-08-28,126873,85,126788,1,7532.T(116),GUERRILLA
2025-08-29,124205,124205,0,0,,GUERRILLA
2025-09-01,124205,124205,0,0,,GUERRILLA
2025-09-02,124205,124205,0,0,,GUERRILLA
2025-09-03,124205,1912,122293,1,4483.T(29),GUERRILLA
2025-09-04,124611,1912,122699,1,4483.T(29),GUERRILLA
2025-09-05,126003,1912,124091,1,4483.T(29),GUERRILLA
2025-09-08,130005,550,129455,2,"4483.T(29), 6203.T(1)",GUERRILLA
2025-09-09,131521,95921,35600,1,6027.T(10),GUERRILLA
2025-09-10,133121,95921,37200,1,6027.T(10),GUERRILLA
2025-09-11,132721,969,131751,2,"6027.T(10), 6963.T(46)",GUERRILLA
2025-09-12,131452,969,130483,2,"6027.T(10), 6963.T(46)",GUERRILLA
2025-09-16,133900,401,133499,2,"6963.T(46), 9166.T(39)",GUERRILLA
2025-09-17,135329,38103,97226,1,6963.T(46),GUERRILLA
2025-09-18,137922,38103,99818,1,6963.T(46),GUERRILLA
2025-09-19,138752,138752,0,0,,GUERRILLA
2025-09-22,138752,138752,0,0,,GUERRILLA
2025-09-24,138752,1268,137484,1,6203.T(108),GUERRILLA
2025-09-25,136268,71,136197,1,6203.T(111),GUERRILLA
2025-09-26,135380,71,135309,1,6203.T(111),GUERRILLA
2025-09-29,134381,71,134310,1,6203.T(111),GUERRILLA
2025-09-30,135269,71,135198,1,6203.T(111),GUERRILLA
2025-10-01,133271,133271,0,0,,GUERRILLA
2025-10-02,133271,133271,0,0,,GUERRILLA
2025-10-03,133271,1698,131573,1,4483.T(29),GUERRILLA
2025-10-06,141166,141166,0,0,,GUERRILLA
2025-10-07,141166,2300,138866,1,6526.T(49),GUERRILLA
2025-10-08,143420,2300,141120,1,6526.T(49),GUERRILLA
2025-10-09,143714,2300,141414,1,6526.T(49),GUERRILLA
2025-10-10,149498,149498,0,0,,GUERRILLA
2025-10-14,149498,873,148625,1,3993.T(41),GUERRILLA
2025-10-15,157493,873,156620,1,3993.T(41),GUERRILLA
2025-10-16,158415,158415,0,0,,GUERRILLA
2025-10-17,158415,158415,0,0,,GUERRILLA
2025-10-20,158415,158415,0,0,,GUERRILLA
2025-10-21,158415,158415,0,0,,GUERRILLA
2025-10-22,158415,751,157664,1,5713.T(32),GUERRILLA
2025-10-23,163503,751,162752,1,5713.T(32),GUERRILLA
2025-10-24,163759,751,163008,1,5713.T(32),GUERRILLA
2025-10-27,167055,751,166304,1,5713.T(32),GUERRILLA
2025-10-28,157775,751,157024,1,5713.T(32),GUERRILLA
2025-10-29,158191,751,157440,1,5713.T(32),GUERRILLA
2025-10-30,163439,751,162688,1,5713.T(32),GUERRILLA
2025-10-31,163215,751,162464,1,5713.T(32),GUERRILLA
2025-11-04,159279,751,158528,1,5713.T(32),GUERRILLA
2025-11-05,154351,154351,0,0,,GUERRILLA
2025-11-06,154351,1075,153276,1,6203.T(106),GUERRILLA
2025-11-07,147991,895,147096,1,6203.T(108),GUERRILLA
2025-11-10,151015,895,150120,1,6203.T(108),GUERRILLA
2025-11-11,148855,895,147960,1,6203.T(108),GUERRILLA
2025-11-12,155767,895,154872,1,6203.T(108),GUERRILLA
2025-11-13,156817,1450,155367,1,6315.T(61),GUERRILLA
2025-11-14,150900,1590,149310,1,6254.T(42),GUERRILLA
2025-11-17,146490,2010,144480,1,6254.T(42),GUERRILLA
2025-11-18,142710,142710,0,0,,GUERRILLA
2025-11-19,142710,10175,132535,1,7012.T(13),GUERRILLA
2025-11-20,143230,10175,133055,1,7012.T(13),GUERRILLA
2025-11-21,138875,569,138306,1,5401.T(222),GUERRILLA
2025-11-25,139097,569,138528,1,5401.T(222),GUERRILLA
2025-11-26,137321,569,136752,1,5401.T(222),GUERRILLA
2025-11-27,138120,569,137551,1,5401.T(222),GUERRILLA
2025-11-28,140851,569,140281,1,5401.T(222),GUERRILLA
